ï»¿id,game,start_date,end_date,price,seller,year,real_value,id
275,Cris Tales,2022-02-24,03/03/2022,39.99,Maximum Entertainment,2022,44.78880000000001,0
276,Black Widow: Recharged,2022-03-03,10/03/2022,9.99,Atari,2022,11.1888,0
277,Centipede: Recharged,2022-03-03,10/03/2022,9.99,Atari,2022,11.1888,0
278,Cities: Skylines,2022-03-10,17/03/2022,29.99,Paradox Interactive,2022,33.5888,0
279,In Sound Mind,2022-03-17,24/03/2022,34.99,Maximum Entertainment,2022,39.18880000000001,0
280,Demon's Tilt,2022-03-24,31/03/2022,19.99,Flarb Llc,2022,22.3888,0
281,City of Brass (repeat),2022-03-31,07/04/2022,0.0,Unknown Publisher,2022,0.0,0
282,Total War: Warhammer,2022-03-31,07/04/2022,59.99,Sega,2022,67.18880000000001,0
283,Rogue Legacy,2022-04-07,14/04/2022,14.99,Cellar Door Games,2022,16.788800000000002,0
284,The Vanishing of Ethan Carter,2022-04-07,14/04/2022,19.99,The Astronauts,2022,22.3888,0
285,Insurmountable,2022-04-14,21/04/2022,24.99,Daedalic Entertainment,2022,27.9888,0
286,XCOM 2,2022-04-14,21/04/2022,59.99,2K,2022,67.18880000000001,0
287,Amnesia: Rebirth,2022-04-21,28/04/2022,29.99,Frictional Games,2022,33.5888,0
288,Riverbond,2022-04-21,28/04/2022,24.99,Cococucumber,2022,27.9888,0
289,Just Die Already,2022-04-28,05/05/2022,14.99,Curve Games,2022,16.788800000000002,0
290,Paradigm,2022-04-28,05/05/2022,14.99,Jacob Janerka,2022,16.788800000000002,0
291,Terraforming Mars,2022-05-05,12/05/2022,19.99,Twin Sails Interactive,2022,22.3888,0
292,Jotun: Valhalla Edition,2022-05-12,19/05/2022,14.99,Thunder Lotus,2022,16.788800000000002,0
293,Prey,2022-05-12,19/05/2022,29.99,Bethesda Softworks,2022,33.5888,0
294,Redout: Enhanced Edition,2022-05-12,19/05/2022,19.99,34Bigthings Srl,2022,22.3888,0
295,Borderlands 3,2022-05-19,26/05/2022,59.99,2K,2022,67.18880000000001,0
296,Bioshock: The Collection,2022-05-26,02/06/2022,59.99,Unknown Publisher,2022,67.18880000000001,0
297,BioShock,2022-05-26,02/06/2022,19.99,2K,2022,22.3888,0
298,BioShock 2,2022-05-26,02/06/2022,19.99,2K,2022,22.3888,0
299,BioShock Infinite,2022-05-26,02/06/2022,29.99,2K,2022,33.5888,0
300,Wolfenstein: The New Order,2022-06-02,09/06/2022,19.99,Bethesda Softworks,2022,22.3888,0
301,Maneater,2022-06-09,16/06/2022,39.99,Tripwire Interactive,2022,44.78880000000001,0
302,Supraland,2022-06-16,23/06/2022,19.99,Supra Games,2022,22.3888,0
303,A Game of Thrones: The Board Game Digital Edition,2022-06-23,30/06/2022,19.99,Twin Sails Interactive,2022,22.3888,0
304,Car Mechanic Simulator 2018,2022-06-23,30/06/2022,19.99,Playway S.A.,2022,22.3888,0
305,Geneforge 1: Mutagen,2022-06-30,07/07/2022,19.99,Spiderweb Software,2022,22.3888,0
306,Hood: Outlaws & Legends,2022-06-30,07/07/2022,0.0,Unknown Publisher,2022,0.0,0
307,Iratus: Lord of the Dead,2022-06-30,07/07/2022,29.99,Daedalic Entertainment,2022,33.5888,0
308,Ancient Enemy,2022-07-07,14/07/2022,16.99,Grey Alien Games,2022,19.0288,0
309,Killing Floor 2,2022-07-07,14/07/2022,29.99,Tripwire Interactive,2022,33.5888,0
310,Shop Titans,2022-07-14,21/07/2022,0.0,"Kabam Games, Inc.",2022,0.0,0
311,Wonder Boy: The Dragon's Trap,2022-07-14,21/07/2022,19.99,Dotemu,2022,22.3888,0
312,Tannenberg,2022-07-21,28/07/2022,19.99,Blackmill Games,2022,22.3888,0
313,Lawn Mowing Simulator,2022-07-28,04/08/2022,19.99,Curve Games,2022,22.3888,0
314,Unrailed!,2022-08-04,11/08/2022,19.99,Daedalic Entertainment,2022,22.3888,0
315,"Cook, Serve, Delicious! 3?!",2022-08-11,18/08/2022,19.99,Vertigo Gaming Inc.,2022,22.3888,0
316,Doom 64,2022-08-18,25/08/2022,4.99,Bethesda Softworks,2022,5.588800000000001,0
317,Rumbleverse Boom Boxer Pack (DLC),2022-08-18,25/08/2022,0.0,Unknown Publisher,2022,0.0,0
318,Destiny 2,2022-08-25,01/09/2022,24.99,Bungie,2022,27.9888,0
319,Ring of Pain,2022-08-25,01/09/2022,19.99,Humble Games,2022,22.3888,0
320,Shadow of the Tomb Raider,2022-09-01,08/09/2022,59.99,Crystal Dynamics,2022,67.18880000000001,0
321,Submerged: Hidden Depths,2022-09-01,08/09/2022,29.99,Uppercut Games Pty Ltd,2022,33.5888,0
322,Hundred Days - Winemaking Simulator,2022-09-08,15/09/2022,24.99,Broken Arms Games,2022,27.9888,0
323,Realm Royale Reforged Epic Launch Bundle (DLC),2022-09-08,15/09/2022,0.0,Unknown Publisher,2022,0.0,0
324,Spirit of the North,2022-09-15,22/09/2022,19.99,Silver Lining Interactive,2022,22.3888,0
325,The Captain,2022-09-15,22/09/2022,19.99,Tomorrow Corporation,2022,22.3888,0
326,ARK: Survival Evolved (repeat),2022-09-22,29/09/2022,0.0,Unknown Publisher,2022,0.0,0
327,Gloomhaven,2022-09-22,29/09/2022,34.99,Twin Sails Interactive,2022,39.18880000000001,0
328,Runbow,2022-09-29,06/10/2022,14.99,13Am Games,2022,16.788800000000002,0
329,The Drone Racing League Simulator,2022-09-29,06/10/2022,9.99,The Drone Racing League,2022,11.1888,0
330,Rising Hell,2022-10-06,13/10/2022,9.99,Toge Productions,2022,11.1888,0
331,Slain: Back from Hell,2022-10-06,13/10/2022,12.99,Silver Lining Interactive,2022,14.548800000000002,0
332,Darkwood,2022-10-13,20/10/2022,14.99,Hooded Horse,2022,16.788800000000002,0
333,ToeJam & Earl: Back in the Groove!,2022-10-13,20/10/2022,14.99,Humanature Studios,2022,16.788800000000002,0
334,Evoland,2022-10-20,27/10/2022,9.99,Shiro Games,2022,11.1888,0
335,Fallout 3,2022-10-20,27/10/2022,9.99,Bethesda Softworks,2022,11.1888,0
336,Saturnalia,2022-10-27,03/11/2022,29.99,Santa Ragione,2022,33.5888,0
337,"Warhammer 40,000: Mechanicus",2022-10-27,03/11/2022,29.99,Kasedo Games,2022,33.5888,0
338,Filament,2022-11-03,10/11/2022,16.99,Kasedo Games,2022,19.0288,0
339,Rising Storm 2: Vietnam,2022-11-03,10/11/2022,24.99,Tripwire Interactive,2022,27.9888,0
340,Alba: A Wildlife Adventure,2022-11-10,17/11/2022,16.99,Ustwo Games,2022,19.0288,0
341,Shadow Tactics: Blades of the Shogun (repeat),2022-11-10,17/11/2022,0.0,Unknown Publisher,2022,0.0,0
342,Dark Deity,2022-11-17,24/11/2022,24.99,Indie.Io,2022,27.9888,0
343,Evil Dead: The Game,2022-11-17,24/11/2022,39.99,Unknown Publisher,2022,44.78880000000001,0
344,Star Wars: Squadrons,2022-11-24,01/12/2022,39.99,Electronic Arts,2022,44.78880000000001,0
345,Fort Triumph,2022-12-01,08/12/2022,19.99,Cookiebyte Entertainment,2022,22.3888,0
346,RPG in a Box,2022-12-01,08/12/2022,49.99,Quercus Quag Software,2022,55.988800000000005,0
347,Saints Row 4 Re-Elected,2022-12-08,15/12/2022,0.0,Deep Silver,2022,0.0,0
348,Wildcat Gun Machine,2022-12-08,15/12/2022,14.99,Daedalic Entertainment,2022,16.788800000000002,0
349,Bloons TD 6,2022-12-15,15/12/2022,13.99,Ninja Kiwi,2022,15.668800000000001,0
350,Horizon Chase Turbo,2022-12-16,16/12/2022,19.99,Aquiris,2022,22.3888,0
351,Costume Quest 2,2022-12-17,17/12/2022,14.99,Midnight City,2022,16.788800000000002,0
352,Sable,2022-12-19,20/12/2022,24.99,Raw Fury,2022,27.9888,0
353,Them's Fightin' Herds,2022-12-20,21/12/2022,31.98,Gameplay Group International,2022,35.817600000000006,0
354,Wolfenstein: The New Order,2022-12-21,22/12/2022,19.99,Bethesda Softworks,2022,22.3888,0
355,LEGO Builder's Journey,2022-12-22,23/12/2022,19.99,Legoâ® Games,2022,22.3888,0
356,Fallout Classic Collection,2022-12-23,24/12/2022,19.99,Unknown Publisher,2022,22.3888,0
357,Encased,2022-12-24,25/12/2022,29.99,Prime Matter,2022,33.5888,0
358,Metro: Last Light Redux,2022-12-25,26/12/2022,19.99,Deep Silver,2022,22.3888,0
359,Death Stranding,2022-12-26,27/12/2022,39.99,505 Games,2022,44.78880000000001,0
360,F.I.S.T.: Forged In Shadow Torch,2022-12-27,28/12/2022,15.99,Astrolabe Games,2022,17.908800000000003,0
361,Severed Steel,2022-12-28,29/12/2022,24.99,Greylock Studio,2022,27.9888,0
362,Dishonored,2022-12-29,05/01/2023,9.99,Bethesda Softworks,2022,11.1888,0
363,Eximius: Seize the Frontline,2022-12-29,05/01/2023,19.99,Ammobox Studios,2022,22.3888,0
364,Mortal Shell,2022-12-29,05/01/2023,29.99,Playstack,2022,33.5888,0
365,Kerbal Space Program,2023-01-05,12/01/2023,39.99,Private Division,2023,43.18920000000001,0
366,Shadow Tactics: Blades Of The Shogun - Aiko's Choice,2023-01-05,12/01/2023,19.99,Daedalic Entertainment,2023,21.589199999999998,0
367,Divine Knockout,2023-01-12,19/01/2023,0.0,Unknown Publisher,2023,0.0,0
368,First Class Trouble,2023-01-12,19/01/2023,14.99,Invisible Walls,2023,16.1892,0
369,Epistory's Typing Chronicles,2023-01-19,26/01/2023,0.0,Unknown Publisher,2023,0.0,0
370,Gamedec,2023-01-19,26/01/2023,6.99,Anshar Publishing,2023,7.549200000000001,0
371,Adios,2023-01-26,02/02/2023,17.99,Mischief,2023,19.429199999999998,0
372,Hell is Others,2023-01-26,02/02/2023,14.99,A List Games,2023,16.1892,0
373,City of Gangsters,2023-02-02,09/02/2023,29.99,Kasedo Games,2023,32.3892,0
374,Dishonored: Death of the Outsider,2023-02-02,09/02/2023,29.99,Bethesda Softworks,2023,32.3892,0
375,Recipe for Disaster,2023-02-09,16/02/2023,16.99,Kasedo Games,2023,18.3492,0
376,Warpips,2023-02-16,23/02/2023,16.99,Daedalic Entertainment,2023,18.3492,0
377,Duskers,2023-02-23,02/03/2023,19.99,Misfits Attic,2023,21.589199999999998,0
378,Rise of Industry,2023-03-02,09/03/2023,29.99,Kasedo Games,2023,32.3892,0
379,Call of the Sea,2023-03-09,16/03/2023,19.99,Raw Fury,2023,21.589199999999998,0
380,"Warhammer 40,000: Gladius - Relics Of War",2023-03-16,23/03/2023,39.99,Slitherine Ltd.,2023,43.18920000000001,0
381,Chess Ultra,2023-03-23,30/03/2023,12.99,Ripstone,2023,14.029200000000001,0
382,World of Warships â€” Starter Pack: Ishizuchi,2023-03-23,30/03/2023,21.6,Wargaming Group Limited,2023,23.328000000000003,0
383,The Silent Age,2023-03-30,06/04/2023,9.99,Unknown Publisher,2023,10.789200000000001,0
384,Tunche,2023-03-30,06/04/2023,19.99,Hypetrain Digital,2023,21.589199999999998,0
385,Dying Light,2023-04-06,13/04/2023,24.99,Techland,2023,26.9892,0
386,shapez,2023-04-06,13/04/2023,9.99,Tobspr Games,2023,10.789200000000001,0
387,Mordhau,2023-04-13,20/04/2023,29.99,Triternion,2023,32.3892,0
388,Second Extinction,2023-04-13,20/04/2023,0.0,Unknown Publisher,2023,0.0,0
389,Beyond Blue,2023-04-20,27/04/2023,19.99,E-Line Media,2023,21.589199999999998,0
390,Never Alone (Kisima Ingitchuna),2023-04-20,27/04/2023,14.99,E-Line Media,2023,16.1892,0
391,Breathedge,2023-04-27,04/05/2023,24.99,Hypetrain Digital,2023,26.9892,0
392,Poker Club,2023-04-27,04/05/2023,19.99,Ripstone,2023,21.589199999999998,0
393,Against All Odds,2023-05-04,11/05/2023,4.99,25 Crimson,2023,5.389200000000001,0
394,Horizon Chase Turbo,2023-05-04,11/05/2023,19.99,Aquiris,2023,21.589199999999998,0
395,Kao the Kangaroo,2023-05-04,11/05/2023,29.99,Tate Multimedia,2023,32.3892,0
396,The Sims 4 The Daring Lifestyle Bundle,2023-05-11,18/05/2023,0.0,Unknown Publisher,2023,0.0,0
397,Death Stranding,2023-05-18,25/05/2023,39.99,505 Games,2023,43.18920000000001,0
398,Fallout: New Vegas,2023-05-25,01/06/2023,9.99,Bethesda Softworks,2023,10.789200000000001,0
399,Midnight Ghost Hunt,2023-06-01,08/06/2023,19.99,Coffee Stain Publishing,2023,21.589199999999998,0
400,PAYDAY 2,2023-06-08,15/06/2023,9.99,Starbreeze Entertainment,2023,10.789200000000001,0
401,Guacamelee! 2,2023-06-15,22/06/2023,19.99,Drinkbox Studios,2023,21.589199999999998,0
402,Guacamelee!,2023-06-15,22/06/2023,19.99,Drinkbox Studios,2023,21.589199999999998,0
403,TheHunter: Call of the Wild,2023-06-22,29/06/2023,19.99,Unknown Publisher,2023,21.589199999999998,0
404,Idle Champions Of The Forgotten Realms Pack,2023-06-22,29/06/2023,0.0,Unknown Publisher,2023,0.0,0
405,The Dungeon of Naheulbeuk: The Amulet of Chaos,2023-06-29,06/07/2023,34.99,Dear Villagers,2023,37.78920000000001,0
406,Grime,2023-07-06,13/07/2023,24.99,Akupara Games,2023,26.9892,0
407,Train Valley 2,2023-07-13,20/07/2023,14.99,Flazm,2023,16.1892,0
408,Murder by Numbers,2023-07-20,27/07/2023,14.99,The Irregular Corporation,2023,16.1892,0
409,The Elder Scrolls Online,2023-07-20,27/07/2023,19.99,Bethesda Softworks,2023,21.589199999999998,0
410,Homeworld Remastered Collection,2023-07-27,03/08/2023,34.99,Gearbox Publishing,2023,37.78920000000001,0
411,Severed Steel,2023-07-27,03/08/2023,24.99,Greylock Studio,2023,26.9892,0
412,Bloons TD 6,2023-08-03,10/08/2023,13.99,Ninja Kiwi,2023,15.109200000000001,0
413,Loop Hero,2023-08-03,10/08/2023,14.99,Devolver Digital,2023,16.1892,0
414,Europa Universalis IV (repeat),2023-08-10,17/08/2023,0.0,Unknown Publisher,2023,0.0,0
415,Orwell: Keeping an Eye on You,2023-08-10,17/08/2023,9.99,Daedalic Entertainment,2023,10.789200000000001,0
416,Black Book,2023-08-17,24/08/2023,24.99,Hypetrain Digital,2023,26.9892,0
417,Dodo Peak,2023-08-17,24/08/2023,9.99,Moving Pieces Interactive,2023,10.789200000000001,0
418,Homeworld: Deserts of Kharak,2023-08-24,31/08/2023,49.99,Gearbox Publishing,2023,53.989200000000004,0
419,Cave Story+,2023-08-31,07/09/2023,14.99,"Nicalis, Inc.",2023,16.1892,0
420,Spelldrifter,2023-08-31,07/09/2023,19.99,Free Range Games,2023,21.589199999999998,0
421,911 Operator,2023-09-14,21/09/2023,14.99,Games Operators,2023,16.1892,0
422,Out of Line,2023-09-14,21/09/2023,8.99,Hatinh Interactive,2023,9.709200000000001,0
423,The Forest Quartet,2023-09-21,28/09/2023,9.99,Bedtime Digital Games,2023,10.789200000000001,0
424,Model Builder,2023-09-28,05/10/2023,19.99,Green Man Gaming Publishing,2023,21.589199999999998,0
425,Soulstice,2023-09-28,05/10/2023,39.99,Maximum Entertainment,2023,43.18920000000001,0
426,Godlike Burger,2023-10-05,12/10/2023,19.99,Daedalic Entertainment,2023,21.589199999999998,0
427,Blazing Sails,2023-10-12,19/10/2023,14.99,Iceberg Interactive,2023,16.1892,0
428,Q.U.B.E. Ultimate Bundle,2023-10-12,19/10/2023,0.0,Unknown Publisher,2023,0.0,0
429,Eternal Threads,2023-10-19,26/10/2023,19.99,Secret Mode,2023,21.589199999999998,0
430,The Evil Within,2023-10-19,26/10/2023,19.99,Bethesda Softworks,2023,21.589199999999998,0
431,Tandem: A Tale of Shadows,2023-10-26,02/11/2023,9.99,Hatinh Interactive,2023,10.789200000000001,0
432,The Evil Within 2,2023-10-26,02/11/2023,39.99,Bethesda Softworks,2023,43.18920000000001,0
433,F.I.S.T.: Forged In Shadow Torch,2023-11-02,09/11/2023,15.99,Astrolabe Games,2023,17.2692,0
434,Turnip Boy Commits Tax Evasion,2023-11-02,09/11/2023,14.99,Graffiti Games,2023,16.1892,0
435,Earthlock,2023-11-09,16/11/2023,29.99,Snowcastle Games,2023,32.3892,0
436,Golden Light,2023-11-09,16/11/2023,19.99,Mr. Pink,2023,21.589199999999998,0
437,Deliver Us Mars,2023-11-16,23/11/2023,29.99,Frontier Foundry,2023,32.3892,0
438,Surviving the Aftermath,2023-11-16,23/11/2023,29.99,Paradox Interactive,2023,32.3892,0
439,Jitsu Squad,2023-11-23,30/11/2023,9.99,Tanuki Creative Studio,2023,10.789200000000001,0
440,Mighty Fight Federation,2023-11-23,30/11/2023,29.99,Forthright Entertainment,2023,32.3892,0
441,GigaBash,2023-11-30,07/12/2023,24.99,Passion Republic Games,2023,26.9892,0
442,Predecessor,2023-11-30,07/12/2023,29.99,Omeda Studios,2023,32.3892,0
443,Destiny 2: Legacy Collection,2023-12-07,14/12/2023,69.99,Unknown Publisher,2023,75.5892,0
444,DNF Duel,2023-12-20,21/12/2023,49.99,Nexon,2023,53.989200000000004,0
445,Melvor Idle,2023-12-21,22/12/2023,9.99,Jagex Ltd,2023,10.789200000000001,0
446,20 Minutes Till Dawn,2023-12-21,31/12/2023,4.99,Erabit,2023,5.389200000000001,0
447,A Plague Tale: Innocence (repeat),2023-12-21,31/12/2023,0.0,Unknown Publisher,2023,0.0,0
448,Additional minor DLC / cosmetics slots (holiday pack group)*,2023-12-21,31/12/2023,0.0,Unknown Publisher,2023,0.0,0
449,Black Book (repeat),2023-12-21,31/12/2023,0.0,Unknown Publisher,2023,0.0,0
450,Dishonored: Death of the Outsider,2023-12-21,31/12/2023,29.99,Bethesda Softworks,2023,32.3892,0
451,Escape Academy,2023-12-21,31/12/2023,19.99,Iam8Bit Presents,2023,21.589199999999998,0
452,Grime,2023-12-21,31/12/2023,24.99,Akupara Games,2023,26.9892,0
453,Idle Champions of the Forgotten Realms (DLC pack),2023-12-21,31/12/2023,0.0,Unknown Publisher,2023,0.0,0
454,Marvel's Guardians of the Galaxy,2023-12-21,31/12/2023,59.99,Eidos Interactive Corp.,2023,64.78920000000001,0
455,theHunter: Call of the Wild (repeat),2023-12-21,31/12/2023,0.0,Unknown Publisher,2023,0.0,0
456,Train Sim World 3 (example holiday slot)*,2023-12-21,31/12/2023,0.0,Unknown Publisher,2023,0.0,0
457,Train Valley 2,2023-12-21,31/12/2023,14.99,Flazm,2023,16.1892,0
458,Turnip Boy Commits Tax Evasion (repeat),2023-12-21,31/12/2023,0.0,Unknown Publisher,2023,0.0,0
459,Art of Rally,2023-12-22,23/12/2023,24.99,Funselektor Labs Inc.,2023,26.9892,0
460,Fallout 3,2023-12-23,24/12/2023,9.99,Bethesda Softworks,2023,10.789200000000001,0
461,Ghostwire: Tokyo,2023-12-24,25/12/2023,59.99,Bethesda Softworks,2023,64.78920000000001,0
462,The Outer Worlds,2023-12-25,26/12/2023,29.99,Private Division,2023,32.3892,0
463,Human Resource Machine,2023-12-26,27/12/2023,14.99,Tomorrow Corporation,2023,16.1892,0
464,Cursed to Golf,2023-12-27,28/12/2023,19.99,Thunderful Publishing,2023,21.589199999999998,0
465,Cat Quest,2023-12-28,29/12/2023,12.99,Kepler Interactive,2023,14.029200000000001,0
466,Snakebird Complete,2023-12-29,30/12/2023,14.99,Unknown Publisher,2023,16.1892,0
467,Saints Row (2022),2023-12-30,31/12/2023,0.0,Unknown Publisher,2023,0.0,0
468,Ghostrunner,2023-12-31,01/01/2024,29.99,505 Games,2023,32.3892,0
469,Escape Academy,2024-01-01,02/01/2024,19.99,Iam8Bit Presents,2024,20.7896,0
470,20 Minutes Till Dawn,2024-01-02,03/01/2024,4.99,Erabit,2024,5.1896,0
471,A Plague Tale: Innocence,2024-01-03,04/01/2024,39.99,Focus Entertainment,2024,41.589600000000004,0
472,Marvel's Guardians of the Galaxy,2024-01-04,11/01/2024,59.99,Eidos Interactive Corp.,2024,62.3896,0
473,Sail Forth,2024-01-11,18/01/2024,19.99,The Quantum Astrophysicists Guild,2024,20.7896,0
474,LOVE,2024-01-18,25/01/2024,2.99,Wealthbird,2024,3.1096000000000004,0
475,Infinifactory,2024-01-25,01/02/2024,24.99,Zachtronics,2024,25.9896,0
476,Doors: Paradox,2024-02-01,08/02/2024,14.99,Snapbreak,2024,15.5896,0
477,Lost Castle,2024-02-08,15/02/2024,9.99,Hunter Studio,2024,10.3896,0
478,Doki Doki Literature Club Plus!,2024-02-08,15/02/2024,14.99,Serenity Forge,2024,15.5896,0
479,Dakar Desert Rally,2024-02-15,22/02/2024,29.99,Saber Interactive,2024,31.1896,0
480,Super Meat Boy Forever,2024-02-22,29/02/2024,4.99,Team Meat,2024,5.1896,0
481,Aerial_Knight's Never Yield,2024-02-29,07/03/2024,11.99,Headup,2024,12.4696,0
482,Thief (2014),2024-03-04,11/04/2024,0.0,Unknown Publisher,2024,0.0,0
483,The Outer Worlds,2024-03-04,11/04/2024,29.99,Private Division,2024,31.1896,0
484,Astro Duel,2024-03-07,14/03/2024,9.99,Wild Rooster,2024,10.3896,0
485,The Bridge,2024-03-14,21/03/2024,9.99,The Quantum Astrophysicists Guild,2024,10.3896,0
486,LISA: The Painful,2024-03-14,21/03/2024,19.99,Serenity Forge,2024,20.7896,0
487,Deus Ex: Mankind Divided,2024-03-14,21/03/2024,29.99,Eidos Interactive Corp.,2024,31.1896,0
488,Call of The Wild: The Angler,2024-03-21,28/03/2024,29.99,Avalanche Studios,2024,31.1896,0
489,Invincible Presents: Atom Eve,2024-03-21,28/03/2024,9.99,Skybound Games,2024,10.3896,0
490,Islets,2024-03-28,04/04/2024,19.99,Armor Games Studios,2024,20.7896,0
491,Circus Electrique,2024-04-04,11/04/2024,19.99,Zen Studios,2024,20.7896,0
492,Ghostrunner,2024-04-11,18/04/2024,29.99,505 Games,2024,31.1896,0
493,The Big Con,2024-04-18,25/04/2024,14.99,Skybound Games,2024,15.5896,0
494,Town of Salem 2,2024-04-18,25/04/2024,0.0,Digital Bandidos,2024,0.0,0
495,Circus Electrique,2024-04-18,25/04/2024,19.99,Zen Studios,2024,20.7896,0
496,Industria,2024-04-25,02/05/2024,19.99,Headup,2024,20.7896,0
497,Orcs Must Die! 3,2024-05-02,09/05/2024,29.99,Robot Entertainment,2024,31.1896,0
498,LISA: The Joyful,2024-05-02,09/05/2024,9.99,Serenity Forge,2024,10.3896,0
499,Cat Quest II,2024-05-02,09/05/2024,14.99,Kepler Interactive,2024,15.5896,0
500,Orcs Must Die! 2 (repeat),2024-05-09,16/05/2024,0.0,Unknown Publisher,2024,0.0,0
501,Firestone: Online Idle RPG,2024-05-09,16/05/2024,0.0,Holyday Studios,2024,0.0,0
502,Dragon Age: Inquisition,2024-05-16,23/05/2024,39.99,Electronic Arts,2024,41.589600000000004,0
503,Farming Simulator 22,2024-05-23,30/05/2024,19.99,Giants Software,2024,20.7896,0
504,Chivalry 2,2024-05-30,06/06/2024,39.99,Tripwire Presents,2024,41.589600000000004,0
505,Marvel's Midnight Suns,2024-05-30,06/06/2024,59.99,2K,2024,62.3896,0
506,Redout 2,2024-06-06,13/06/2024,19.99,34Bigthings Srl,2024,20.7896,0
507,Idle Champions of the Forgotten Realms (DLC pack),2024-06-13,20/06/2024,0.0,Unknown Publisher,2024,0.0,0
508,Freshly Frosted + Rumble Club pack,2024-06-20,27/06/2024,0.0,Unknown Publisher,2024,0.0,0
509,Sunless Skies: Sovereign Edition,2024-06-27,04/07/2024,24.99,Failbetter Games,2024,25.9896,0
510,The Falconeer,2024-07-04,11/07/2024,19.99,Wired Productions,2024,20.7896,0
511,Floppy Knights,2024-07-11,18/07/2024,7.99,Rose City Games,2024,8.3096,0
512,Arcade Paradise,2024-07-18,25/07/2024,19.99,Wired Productions,2024,20.7896,0
513,Maid of Sker,2024-07-18,25/07/2024,24.99,Wales Interactive,2024,25.9896,0
514,F.I.S.T.: Forged In Shadow Torch,2024-07-25,01/08/2024,15.99,Astrolabe Games,2024,16.6296,0
515,LumbearJack,2024-08-01,08/08/2024,12.99,Armor Games Studios,2024,13.5096,0
516,Rawmen: Food Fighter Arena,2024-08-01,08/08/2024,0.0,Tinybuild,2024,0.0,0
517,DNF Duel,2024-08-08,15/08/2024,49.99,Nexon,2024,51.9896,0
518,CYGNI: All Guns Blazing,2024-08-08,15/08/2024,29.99,Konami,2024,31.1896,0
519,Death's Gambit: Afterlife,2024-08-15,22/08/2024,19.99,Serenity Forge,2024,20.7896,0
520,World of Warships â€“ Starter Pack: Albany,2024-08-15,22/08/2024,23.6,Unknown Publisher,2024,24.544000000000004,0
521,Gigantic: Rampage Edition,2024-08-22,29/08/2024,19.99,Arc Games,2024,20.7896,0
522,The Callisto Protocol,2024-08-22,29/08/2024,59.99,"Krafton, Inc.",2024,62.3896,0
523,Fallout Classic Edition,2024-08-29,05/09/2024,0.0,Unknown Publisher,2024,0.0,0
524,Wild Card Football,2024-08-29,05/09/2024,0.0,Unknown Publisher,2024,0.0,0
525,Football Manager 2024,2024-09-05,12/09/2024,5.99,Sega,2024,6.2296000000000005,0
526,Sniper Ghost Warrior Contracts,2024-09-05,12/09/2024,29.99,Ci Games,2024,31.1896,0
527,Rugrats: Adventures in Gameland,2024-09-12,19/09/2024,19.99,The Mix Games,2024,20.7896,0
528,Super Crazy Rhythm Castle,2024-09-12,19/09/2024,19.99,Konami,2024,20.7896,0
529,Toem,2024-09-19,26/09/2024,19.99,Something We Made,2024,20.7896,0
530,The Last Stand: Aftermath,2024-09-19,26/09/2024,24.99,Armor Games Studios,2024,25.9896,0
531,The Spirit and the Mouse,2024-09-26,03/10/2024,19.99,Armor Games Studios,2024,20.7896,0
532,Bear and Breakfast,2024-10-03,10/10/2024,19.99,Armor Games Studios,2024,20.7896,0
533,Outliver: Tribulation,2024-10-10,17/10/2024,7.99,Gbrossoft,2024,8.3096,0
534,Empyrion - Galactic Survival,2024-10-10,17/10/2024,19.99,Eleon Game Studios,2024,20.7896,0
535,Kardboard Kings: Card Shop Simulator,2024-10-17,17/10/2024,19.99,Akupara Games,2024,20.7896,0
536,Invincible Presents: Atom Eve,2024-10-17,24/10/2024,9.99,Skybound Games,2024,10.3896,0
537,Moving Out,2024-10-24,31/10/2024,24.99,Team17,2024,25.9896,0
538,Ghostwire: Tokyo,2024-10-31,07/11/2024,59.99,Bethesda Softworks,2024,62.3896,0
539,Witch It,2024-10-31,07/11/2024,19.99,Barrel Roll Games,2024,20.7896,0
540,Deceive Inc.,2024-11-07,14/11/2024,19.99,Tripwire Presents,2024,20.7896,0
541,Castlevania Anniversary Collection,2024-11-14,21/11/2024,19.99,Konami,2024,20.7896,0
542,Snakebird Complete,2024-11-14,21/11/2024,14.99,Unknown Publisher,2024,15.5896,0
543,Beholder,2024-11-21,28/11/2024,13.99,Alawar,2024,14.5496,0
544,Brotato,2024-11-28,05/12/2024,4.99,Blobfish,2024,5.1896,0
545,Lego Star Wars: The Skywalker Saga,2024-12-05,12/12/2024,49.99,Warner Bros. Games,2024,51.9896,0
546,Bus Simulator 21 Next Stop,2024-12-05,12/12/2024,34.99,Astragon Entertainment,2024,36.3896,0
547,The Lord of the Rings: Return to Moria,2024-12-12,19/12/2024,24.99,North Beach Games,2024,25.9896,0
548,Vampire Survivors,2024-12-19,20/12/2024,4.99,Poncle,2024,5.1896,0
549,Astrea: Six-Sided Oracles,2024-12-20,21/12/2024,24.99,Akupara Games,2024,25.9896,0
550,TerraTech,2024-12-21,22/12/2024,24.99,Mythwright,2024,25.9896,0
551,Wizard of Legend,2024-12-22,23/12/2024,15.99,Contingent99,2024,16.6296,0
552,Dark and Darker,2024-12-23,24/12/2024,0.0,Ironmace,2024,0.0,0
553,DREDGE,2024-12-24,25/12/2024,24.99,Team17,2024,25.9896,0
554,Control,2024-12-25,26/12/2024,4.99,Valve,2024,5.1896,0
